region,report_date,year,month,month_sin,month_cos,ppt,ppt_3month_total,tmax,tmax_3month_avg,population,pct_developed,pct_agriculture,pct_forest,pct_shrub_grass,water_use_lastmonth,water_use_lastyear,water_use_last3month_avg,water_use
Sacramento River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,32.411677444727815,204.8018811254692,24.030335678612047,19.588398968301963,2813146.5801775055,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,13741982720.0,20549662578.535122,10585717248.0,18656524000.0
San Francisco Bay,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,13.053665268917747,129.8996517949634,23.43725283022634,21.12205553228372,6332006.94109161,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,20221089792.0,27409696253.544014,17847211690.666668,22486430000.0
San Joaquin River,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,19.419464802344738,169.92987647519823,24.576109645168568,20.61943030315037,1438868.8577342131,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,6909072384.0,10253587367.58071,5718419456.0,8685278000.0
South Coast,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,11.378182766936467,94.3803130246252,23.674464212597044,22.072555483172557,18609521.00127403,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,65807011840.0,87217761539.35162,58624892928.0,72547360000.0
South Lahontan,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,6.344743217945499,38.29975176781289,27.873602539016552,23.578156917038786,884741.9116218726,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,3714844160.0,4314681906.97672,3068982869.3333335,4425797000.0
Tulare Lake,2026-05-01,2026,5,0.49999999999999994,-0.8660254037844387,11.036088811764968,102.2662538451854,25.773794753950508,21.880945700678538,1971334.2975744307,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,10755677184.0,13634749255.415468,8651510101.333334,14551015000.0
Central Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,0.9899466489943786,27.456546372075884,29.73507649401824,26.00665848181046,1170185.9679430635,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,4641744384.0,5311978224.233168,3996635306.6666665,5275560000.0
Colorado River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,0.4627377812449534,7.094598002107673,39.452030007767206,34.41668900601122,660283.4782204232,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2781424896.0,7047049233.0642395,2552102400.0,2936823300.0
North Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,11.641275209510487,117.54407164693953,27.13484582084912,22.814620503882576,408805.7529503639,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1237557120.0,1615985800.1398,1080560277.3333333,1440913300.0
North Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,9.22720714863609,68.34604263454793,25.823599026526935,20.3762494759727,52653.871317263256,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,337946176.0,446977479.45,275434421.3333333,429922720.0
Sacramento River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,7.714969035370947,84.33429787853348,30.11638474806635,25.11012591598022,2819048.4012480346,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,18656524288.0,23931514627.34983,14023660202.666666,21308817000.0
San Francisco Bay,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.0740221101564575,40.2939895369818,27.522287624904745,24.399089771713317,6345291.130492545,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,22486429696.0,28549739221.719276,20065178282.666668,24847423000.0
San Joaquin River,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,2.6444458718714423,59.14946748938059,30.618948539747553,25.75421738680359,1441887.5225283413,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,8685278208.0,11359300418.6783,7024182272.0,9879947000.0
South Coast,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,0.9587015328343124,26.511062556767698,28.928912243292803,25.49399525936633,18648562.714895237,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,72547360768.0,89507630639.03232,65482747904.0,79523280000.0
South Lahontan,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.8404861045346,15.317326707633205,34.97488239331778,29.493998726440854,886598.0496890402,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4425797120.0,4899804266.52588,3685579861.3333335,5076796000.0
Tulare Lake,2026-06-01,2026,6,1.2246467991473532e-16,-1.0,1.623157213646789,32.07009401839003,32.009882386850805,27.107124401971916,1975470.044490877,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,14551015424.0,15799383578.069363,11152742741.333334,16107396000.0
Central Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,1.0848919678861206,9.713569749440808,32.29755140164542,29.08969841355054,1172561.6780124388,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5275559936.0,5582685708.21586,4632890112.0,5699085300.0
Colorado River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,5.3070162062428325,8.327982515756402,41.809021941768385,38.258003882241134,661623.984901261,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2936823296.0,7204758776.5594,2751219797.3333335,3334178600.0
North Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,4.006995519161173,51.43333951252293,31.4848412905075,27.09583192538989,409635.7098720059,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1440913280.0,1667928858.75,1240168832.0,1613635500.0
North Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,8.48297006243454,45.2633963110601,30.75641045967738,25.46780011134166,52760.769140093835,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,429922720.0,520105787.28,341440581.3333333,541268740.0
Sacramento River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.48391054762895,39.90958390733374,34.10170945121342,29.655815820440157,2824771.6297402317,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,21308817408.0,26411672312.695587,17902441472.0,24758815000.0
San Francisco Bay,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,0.24461426146002424,13.284496201457724,29.29580079571843,26.896739666629482,6358173.332505551,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,24847423488.0,30258263841.59276,22518314325.333332,25196915000.0
San Joaquin River,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,2.290812463321484,22.73643440400894,33.95431369323458,29.933860555014164,1444814.8407495625,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,9879947264.0,12229677316.84775,8491432618.666667,10759843000.0
South Coast,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,3.4678284192820423,14.856530821808121,32.262429249638004,28.49792762447298,18686423.00328942,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,79523282944.0,99579829014.51683,72625885184.0,85417790000.0
South Lahontan,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,5.905555229880034,13.562055950864671,38.02009698748339,33.867744002326106,888398.0199261104,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5076795904.0,5705207238.515395,4405812394.666667,5582494700.0
Tulare Lake,2026-07-01,2026,7,-0.4999999999999997,-0.8660254037844388,1.9733468809871602,13.71291883875182,35.37790794557656,31.289093141043754,1979480.641272084,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,16107396096.0,16726674355.712978,13804696234.666666,17206284000.0
Central Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.5699219481798818,2.644760565060349,32.31767923869785,31.4501023781205,1175021.6455329908,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5699085312.0,5576025052.752484,5205463210.666667,5717485600.0
Colorado River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,10.595996397886202,16.365750385373993,41.05531397029147,40.772121973275695,663012.0342842445,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3334178560.0,7253848063.920199,3017475584.0,3126763000.0
North Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,6.062339433089973,21.710610161761664,30.997334262996343,29.87234045811765,410495.1022267445,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1613635456.0,1612241788.99,1430701952.0,1546189800.0
North Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,10.395937891219889,28.106115102290516,29.820527297887946,28.800178928030757,52871.45822441047,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,541268736.0,279564976.0,436379210.6666667,397411100.0
Sacramento River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,4.050691738631885,14.249571321631782,33.31704638822467,32.51171352916815,2830697.83950168,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,24758814720.0,25404243623.364777,21574718805.333332,23790481000.0
San Francisco Bay,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,0.3187704992855664,1.6374068709020242,29.334645294418554,28.717577905013908,6371512.417503208,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,25196914688.0,30527524148.8775,24176922624.0,24818246000.0
San Joaquin River,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,2.539661834857265,7.474920170050193,33.215679092338874,32.59631377510701,1447845.9798769131,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,10759842816.0,11896805189.9673,9775022762.666666,10572256000.0
South Coast,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,7.878477855782074,12.305007807898434,32.744106756794636,31.31181608324182,18725626.052924562,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,85417787392.0,99719623479.0082,79162810368.0,83136460000.0
South Lahontan,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,10.258908321498575,18.0049496559132,37.04017144590125,36.67838360890081,890261.8282999652,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5582494720.0,5351856026.035455,5028362581.333333,5690710500.0
Tulare Lake,2026-08-01,2026,8,-0.8660254037844385,-0.5000000000000004,4.260116360000844,7.85662045463478,34.65264874263991,34.01347969168909,1983633.4787529616,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,17206284288.0,16288011506.777584,15954898602.666666,17524310000.0
Central Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,3.595693388086978,5.250507304152948,30.530999221593618,31.71540995397896,1177486.7739250907,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5717485568.0,4786369436.868017,5564043605.333333,5115199000.0
Colorado River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,7.627819629089178,23.530832233218216,37.61153177509949,40.15862256238645,664402.9957156627,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3126763008.0,5534828659.1428,3132588288.0,3058721300.0
North Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,22.262589566143987,32.33192451839517,27.45714329418587,29.979772949229897,411356.2975376258,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1546189824.0,1477431877.2084,1533579520.0,1446964000.0
North Lahontan,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,13.055379371665977,31.9342873253204,25.440904756632364,28.672614171399232,52982.37952811258,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,397411104.0,237220946.0,456200853.3333333,338153150.0
Sacramento River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,12.712494082348114,19.24709636860895,29.760294031135306,32.39301662352446,2836636.482113192,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,23790481408.0,21227498086.103012,23286037845.333332,21285663000.0
San Francisco Bay,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,3.3384395620566947,3.9018243228022618,28.63657715029608,29.08900774681102,6384879.487140363,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,24818245632.0,26459538332.55669,24954194602.666668,22873150000.0
San Joaquin River,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,6.563845688919332,11.394319987098081,30.243617912107894,32.471203565893774,1450883.4781612644,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,10572256256.0,8610679621.476776,10404015445.333334,8894162000.0
South Coast,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,6.160240893327838,17.50654716839196,30.840197035067792,31.94891101383348,18764911.3483218,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,83136462848.0,86379575336.45772,82692511061.33333,79606290000.0
South Lahontan,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,4.905760620234496,21.0702241716131,33.13418459394194,36.06481767577552,892129.5468374817,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,5690710528.0,4771868584.092935,5450000384.0,4995019000.0
Tulare Lake,2026-09-01,2026,9,-1.0,-1.8369701987210297e-16,3.2423546384005286,9.47581787938852,31.365755856668887,33.79877084829512,1987795.0286500067,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,17524310016.0,13919071656.631853,16945996800.0,15589120000.0
Central Coast,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,11.521413343210039,15.00395066238342,27.75195472064989,30.272382015308093,1179877.3060815197,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,5115198976.0,4608829440.0,5510589952.0,4545501000.0
Colorado River,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,4.935868526476388,22.098569830645587,32.15232036555426,36.98338687219396,665751.8658356996,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,3058721280.0,3419795200.0,3173220949.3333335,2692021500.0
North Coast,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,74.51167888611612,101.93304687761805,22.123877655839337,26.89295195232364,412191.4325716571,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1446963968.0,1365017856.0,1535596416.0,1334150300.0
North Lahontan,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,32.710408700133435,55.18997110237089,18.860202421510525,24.72429894694873,53089.94428789657,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,338153152.0,309247392.0,425610997.3333333,312222000.0
Sacramento River,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,42.92468403375752,59.528457542881284,24.002301387461422,29.061277552022776,2842395.4179048757,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,21285662720.0,20262400000.0,23278319616.0,20262400000.0
San Francisco Bay,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,26.901419388422266,30.51253307405489,26.190229191433172,28.094527821506745,6397842.061384874,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,22873149440.0,23994228736.0,24296103253.333332,20974653000.0
San Joaquin River,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,25.41095124226173,33.6251878520135,25.328777099937533,29.625554855933373,1453829.0599602128,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,8894161920.0,7844460544.0,10075420330.666666,7454049300.0
South Coast,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,6.656596235022483,20.893864956528986,27.960378614892292,30.556801470798238,18803007.847564142,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,79606292480.0,79297904640.0,82720180906.66667,77828240000.0
South Lahontan,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,6.273508665741923,20.956966401950066,27.08063274762849,32.45898606057091,893940.7471130537,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4995018752.0,4289228800.0,5422741333.333333,4287568400.0
Tulare Lake,2026-10-01,2026,10,-0.8660254037844386,0.5000000000000001,8.463242628083837,14.967467147515723,26.143952970035095,30.762961115104634,1991830.6475984368,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,15589120000.0,12834688000.0,16773238101.333334,12826490000.0
Central Coast,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,32.36529307854652,46.74983985368249,21.83869431271698,26.7554324055647,1182352.621372496,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,4545501184.0,3963031296.0,5126061909.333333,3855164400.0
Colorado River,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,5.874065685504118,17.12441225654022,24.670865044484426,31.53144353065483,667148.5752774398,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2692021504.0,2852581120.0,2959168597.3333335,2279222300.0
North Coast,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,134.13495999233783,230.02095415457146,14.710494439788791,21.44022195130598,413056.1866868477,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1334150272.0,1034039360.0,1442434688.0,1054458050.0
North Lahontan,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,45.56930752154014,91.38108634519475,11.163040697008782,18.49535525528674,53201.323962897986,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,312222016.0,235682032.0,349262090.6666667,235756670.0
Sacramento River,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,83.47569623090418,139.11831326680087,15.952273023691259,23.261384502424445,2848358.601368678,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,20262400000.0,13415433216.0,21779514709.333332,14515450000.0
San Francisco Bay,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,53.196003921927264,83.38236202823767,20.017540764203268,24.973124952926465,6411264.369113117,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,20974653440.0,20314640384.0,22888682837.333332,19149068000.0
San Joaquin River,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,52.567061443869534,83.9570069997012,17.91170002184353,24.51658500384042,1456879.1104053194,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,7454049280.0,6171802624.0,8973489152.0,5792864000.0
South Coast,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,23.563114564083303,36.06083776222586,23.03381733992598,27.31053953556039,18842455.48555287,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,77828243456.0,72594284544.0,80190332928.0,71792480000.0
South Lahontan,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,8.656205902026612,18.932075406596596,19.54089159289761,26.622439649730133,895816.1838124038,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,4287568384.0,3503638784.0,4991099221.333333,3508186000.0
Tulare Lake,2026-11-01,2026,11,-0.5000000000000004,0.8660254037844384,28.65870157456732,39.325546099607166,18.94518920938464,25.51650537974029,1996009.3946881744,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,12826489856.0,9976808448.0,15313306624.0,10087444000.0
Central Coast,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,86.24669662659822,130.13340304835475,17.751826037730996,22.447491690365954,1184753.0321662473,0.05527399284652916,0.06647525447387241,0.13322881090650826,0.7257131629966616,3855164416.0,3166946816.0,4505288192.0,3175384300.0
Colorado River,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,13.901923585055375,24.711857797035886,19.65894934156138,25.49404491720003,668503.019469624,0.02407477841058034,0.0509213327051866,0.004832678951615947,0.7257233241568322,2279222272.0,2329639168.0,2676655018.6666665,1928132900.0
North Coast,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,219.1933727710984,427.8400116495524,10.624851235747423,15.819741110458517,413894.7728336758,0.034702720315898314,0.026277253458957553,0.48683584577662403,0.4252973586701171,1054458048.0,945089344.0,1278524096.0,954462200.0
North Lahontan,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,82.79865696905337,161.07837319072698,6.742382763898027,12.255208627472445,53309.33322339606,0.023379584604922534,0.0270747583739237,0.23365856721547543,0.5990145446299847,235756672.0,259020912.0,295377280.0,259426350.0
Sacramento River,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,147.2380770410355,273.6384573056972,11.530259968478964,17.161611459877214,2854141.335392021,0.0632338804971099,0.13050295911037726,0.2961286588119758,0.4672420879793009,14515449856.0,10049152000.0,18687837525.333332,10081596000.0
San Francisco Bay,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,121.48889615560597,201.5863194659555,16.043785715899865,20.75051855717877,6424280.509911577,0.260770995420197,0.026458823988134327,0.16053173548344907,0.38369013550899306,19149068288.0,16299099136.0,20998957056.0,16130577000.0
San Joaquin River,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,105.635106024512,183.61311871064325,13.529365653539422,18.923280925106827,1459836.8645292525,0.06727659179331104,0.23184087846312143,0.20737692984122102,0.4411034798487962,5792864256.0,5291734528.0,7380358485.333333,5035626000.0
South Coast,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,62.42230862783024,92.64201942693602,19.01510298662381,23.336432980480694,18880709.41480436,0.33189971532466533,0.0176986110595525,0.06620351758825803,0.5601958975280288,71792476160.0,61197361152.0,76409004032.0,60715910000.0
South Lahontan,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,21.208716396777703,36.13843096454624,14.607585240823358,20.409703193783148,897634.868693691,0.02099595681127178,0.004658070134507505,0.03478836599840612,0.8264792560058702,3508186112.0,2826621952.0,4263591082.6666665,2785847600.0
Tulare Lake,2026-12-01,2026,12,-2.4492935982947064e-16,1.0,55.878936805956265,93.0008810086074,14.44215052655275,19.843764235324162,2000061.6904321266,0.06855701557845359,0.318407988636479,0.11826796274021051,0.4604700980804455,10087444480.0,7939638784.0,12834351445.333334,8260029000.0
